name,length_ft,endpoint_a,endpoint_b,intersection_to_intersection,wholly_inside,source_segments,source_ids,lon,lat
THOMPSON ROAD,56.5556359206593,ERIE BOULEVARD EAST,ERIE BOULEVARD EAST,True,True,2,509997119;800066448,-76.0831684962769,43.055574937395335
SOUTH GEDDES STREET,56.921928858383865,CARLTON ROAD,GLENWOOD AVENUE;STRATHMORE ROAD,True,True,1,477443297,-76.17394127902256,43.01949960140213
JAMES STREET,56.995863053283934,RIGI AVENUE,NICHOLS AVENUE,True,True,1,477429793,-76.10399878700404,43.06896664381035
GIFFORD PARKWAY,58.059269820574336,EAST GENESEE PARKWAY,EAST GIFFORD PARKWAY,True,True,1,506986297,-76.08467180760645,43.04147782020585
CONGRESS AVENUE,58.27589473420068,MERRIMAN AVENUE;OSWEGO STREET,GRACE STREET,True,True,1,477438242,-76.16380827184481,43.040328090454004
STRONG AVENUE,58.44708406068399,LENNOX AVENUE,LENNOX AVENUE,True,True,1,513530287,-76.11568355566715,43.03573652898782
HANCOCK DRIVE,58.472708024313455,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,1,477441948,-76.17959242938039,43.02689566182788
WEST KIRKPATRICK STREET,58.474452194409736,SPENCER STREET,NORTH GEDDES STREET;SPENCER STREET,True,True,1,506021511,-76.17027534995326,43.057276122744966
MILFORD DRIVE EAST,58.61902591905903,ROXBURY ROAD,DEAD END / SAME-NAME BRANCH,False,True,1,800042643,-76.09636965398835,43.066630797276694
WEST JEFFERSON STREET,58.70142232446059,WEST STREET ARTERIAL NORTHBOUND,SOUTH WEST STREET,True,True,1,800037217,-76.15869662216501,43.04717123243866
MIDLAND AVENUE,58.79722689806227,WEST MATSON AVENUE,WEST MATSON AVENUE,True,True,1,477444196,-76.14789431296107,43.0129981109876
FELLOWS AVENUE,59.07755554385473,MEADOWBROOK DRIVE,MEADOWBROOK DRIVE,True,True,1,477440896,-76.11473496418081,43.03134357061133
POND STREET,59.61548502389772,GILBERT AVENUE,LAWRENCE STREET,True,True,1,477429855,-76.1494502741579,43.06868960034255
KENSINGTON PLACE,59.84991031225641,MEADOWBROOK DRIVE,MEADOWBROOK DRIVE,True,True,1,477442166,-76.11938115828515,43.0259346228046
MONTANA STREET,60.10854003877181,MEADOWBROOK DRIVE,MEADOWBROOK DRIVE,True,True,1,477439892,-76.11124189107736,43.034914083422755
RUGBY ROAD,60.30116009223528,SEDGWICK DRIVE,SEDGWICK DRIVE,True,True,1,504326416,-76.13292035633758,43.06691298508002
EAST RAYNOR AVENUE,60.48317672928799,MONTGOMERY STREET,MONTGOMERY STREET,True,True,1,477439748,-76.14838327227947,43.03545311223552
VELASKO ROAD,60.57750456912636,ATKINSON AVENUE,ETHEL STREET,True,True,1,477441655,-76.1854653305829,43.02821062091294
ONONDAGA AVENUE,60.60200764802339,ONONDAGA TERRACE,STERLING AVENUE,True,True,1,477440813,-76.16465428003247,43.03169760214571
BROAD STREET,60.81342963398464,MEADOWBROOK DRIVE,MEADOWBROOK DRIVE,True,True,1,477441089,-76.11586477499176,43.03054417540807
SCOTTHOLM BOULEVARD,60.88644332951044,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,1,477437236,-76.11167680636706,43.04345710798152
WESTCOTT STREET,60.88654166064293,MEADOWBROOK DRIVE,MEADOWBROOK DRIVE,True,True,1,477442027,-76.11805162371094,43.0264741268293
MILES AVENUE,61.440100589406406,MEADOWBROOK DRIVE,MEADOWBROOK DRIVE,True,True,1,477441033,-76.11577071284086,43.03077172244666
SOUTH SALINA STREET,61.81178162897966,WEST PLEASANT AVENUE,EAST PLEASANT AVENUE,True,True,1,477443597,-76.141428754701,43.01729559923724
TAFT AVENUE,61.88863069988609,GRANVILLE STREET,DUNLAP AVENUE,True,False,1,477428509,-76.1149653898784,43.0756493544425
TEALL AVENUE,62.04372729876055,ROBINSON STREET,ROBINSON STREET,True,True,1,477432277,-76.12220225104498,43.058324599214
FELLOWS AVENUE,62.29530234621511,LENNOX AVENUE,LENNOX AVENUE,True,True,1,477439670,-76.11505633082706,43.03575171524326
JAMES STREET,62.30835153602875,HASTINGS PLACE,PAUL AVENUE,True,True,1,477430105,-76.11785528595428,43.06737909036284
BUTTERNUT STREET,62.77633431208275,SAILE STREET,WARHAM STREET,True,True,1,477429404,-76.14308425102972,43.0709876129636
MELROSE AVENUE,63.033047357820486,SHOTWELL PARK,DEAD END / SAME-NAME BRANCH,False,True,1,477430698,-76.11523606127888,43.06460941506935
NORTH STATE STREET,63.3565002316633,HICKORY STREET,HICKORY STREET,True,True,1,477433619,-76.14972626342751,43.05410461207685
SEDGWICK DRIVE,63.440865304365836,RUGBY ROAD,RUGBY ROAD,True,True,1,504326417,-76.13311214737068,43.06694127628507
WEST NEWELL STREET,63.710182151188846,BERGER AVENUE,RAYMOND AVENUE,True,True,1,477443662,-76.15431730321097,43.01676461068529
MIDLAND AVENUE,63.91721535236685,WEST BEARD AVENUE,WEST BEARD AVENUE,True,True,1,477442237,-76.15136927357682,43.02556312983693
EAST ADAMS STREET,64.0642098734248,ALMOND STREET,ALMOND STREET,True,True,2,477437416;477437410,-76.14239208582865,43.04271742032659
MEADOWBROOK DRIVE,64.07476955010678,NOTTINGHAM ROAD,SHERBOURNE ROAD,True,True,1,477440602,-76.11169981529616,43.03238166676716
SPRING LANE,64.37446400867464,DEAD END / SAME-NAME BRANCH,POND LANE,False,True,1,477429983,-76.15193328588224,43.06810160163927
WEST NEWELL STREET,64.92568559735412,KIRK PARK DRIVE,BALDWIN AVENUE,True,True,1,477443687,-76.15537683015454,43.01665860130285
CLAIRMONTE AVENUE,64.93573938206173,BELLEVUE AVENUE,BELLEVUE TERRACE,True,True,1,477440466,-76.1693772930136,43.03296960120759
SOUTH SALINA STREET,65.27912878292808,MCALLISTER AVENUE,WARNER AVENUE,True,True,1,477442832,-76.14378376815215,43.022374100864056
ERIE BOULEVARD EAST,65.48774279145321,DEAD END / SAME-NAME BRANCH,FORMAN AVENUE,False,True,1,477434970,-76.14003780245953,43.050765147454
PLUM STREET,65.69391389863459,TRACY STREET,WILKINSON STREET,True,True,1,477435041,-76.16049878584788,43.05069710991012
JAMES STREET,65.87441650031107,LYNWOOD AVENUE,MOSLEY DRIVE,True,True,1,477429769,-76.1013522819088,43.069087643751296
SEDGWICK DRIVE,65.99356279296929,RUGBY ROAD,RUGBY ROAD,True,True,1,504326409,-76.13311938821441,43.06709394999236
MEADOWBROOK DRIVE,66.05798917981151,BROAD STREET,MILES AVENUE,True,True,1,477441084,-76.11571429068889,43.03063610409673
SALISBURY ROAD,66.39309132569983,FAY ROAD,ARDMORE ROAD,True,True,1,477437725,-76.19899733150741,43.04181764175865
PROSPECT AVENUE,66.41957332871651,DEAD END / SAME-NAME BRANCH,UNION AVENUE,False,True,1,477433059,-76.14930338418881,43.0557733400785
WESTWOOD ROAD,66.47694694677459,WINKWORTH PARKWAY,WINKWORTH PARKWAY,True,True,1,477442368,-76.19618031895752,43.024892892236124
GARFIELD AVENUE,66.68493336665364,WOODLAND AVENUE,WOODLAND AVENUE,True,True,1,477441281,-76.1424077436502,43.02977413521526
AUDUBON PARKWAY,67.12174424552073,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,1,800005938,-76.0949718871774,43.04832685285787
EAST GLEN AVENUE,67.32325217559739,DEAD END / SAME-NAME BRANCH,LORETTO ROUNDABOUT,False,True,1,800100175,-76.13660988836455,43.009021466227026
NORTH GEDDES STREET,67.4715831050951,SPENCER STREET,SPENCER STREET;WEST KIRKPATRICK STREET,True,True,1,477432639,-76.17038180490016,43.05715511007469
JAMESVILLE AVENUE,67.57024574240688,THAYER STREET,COMSTOCK AVENUE,True,True,1,477443830,-76.12783928852451,43.01556613217852
WEST NEWELL STREET,67.76348403950567,WIMAN AVENUE,EDMUND AVENUE,True,True,1,477443652,-76.15338877174842,43.01686060032222
MILFORD DRIVE WEST,68.70070662823537,DEAD END / SAME-NAME BRANCH,ROXBURY ROAD,False,True,1,800042655,-76.09832880237403,43.06655739435677
BARKER AVENUE,68.91249477188848,PARK AVENUE,PARK AVENUE,True,True,1,477434436,-76.16195126193269,43.05189910984886
RUGBY ROAD,69.19536196264215,BRATTLE ROAD,BRATTLE ROAD,True,True,1,477430113,-76.12853984472667,43.06731212211449
SOUTH SALINA STREET,69.36995706477539,EAST FLORENCE AVENUE,WEST FLORENCE AVENUE,True,True,1,477445073,-76.1430167965305,43.00707962165419
SPRINGFIELD ROAD,69.72204563129809,FAYETTE BOULEVARD,FAYETTE BOULEVARD,True,True,1,477435496,-76.09242371249252,43.04931305504888
BERKELEY DRIVE,70.08118515676205,OSTROM AVENUE;STRATFORD STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477440185,-76.12796479581739,43.03395062064466
ULSTER STREET,70.79226497136904,NORTH WILBUR AVENUE,SYRACUSE STREET;WEST FAYETTE STREET,True,True,1,477435328,-76.18128500836065,43.049749534615344
MEADE COURT,71.29839533393361,FABIUS STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477437062,-76.16164334499432,43.04402264464654
NORTH SALINA STREET,71.52844553653878,PROSPECT AVENUE,ASH STREET,True,True,1,477432026,-76.15209729339234,43.059211607933555
SOUTH SALINA STREET,71.79320271537848,EAST WARRINGTON ROAD,WEST WARRINGTON ROAD,True,True,1,477446518,-76.14360733641261,42.99438960161882
ALANSON ROAD,71.82694857235914,ROBINEAU ROAD,DEAD END / SAME-NAME BRANCH,False,True,1,477441903,-76.1727442667353,43.02716709375748
DELAWARE STREET,71.88540162531966,DAVIS STREET,SOUTH GEDDES STREET,True,True,1,800034406,-76.17263734152523,43.03906308674633
BELLEVUE AVENUE,71.98432896966254,HOEFLER STREET,MARKLAND AVENUE,True,True,1,477440515,-76.17952476758751,43.03269314716244
VAN RENSSELAER STREET,73.2748432904611,PARK AVENUE,PARK AVENUE,True,True,1,477434393,-76.16612983476809,43.05199410747476
MATTY AVENUE,73.63549519650746,PARK AVENUE,PARK AVENUE,True,True,1,477434407,-76.1642867855542,43.05195564887057
BROAD STREET,73.71426719924762,LANCASTER AVENUE,LANCASTER AVENUE,True,True,1,477441171,-76.12242477679685,43.030222622037456
BENEDICT AVENUE,74.08854993726806,EAST COLVIN STREET,EAST COLVIN STREET,True,True,1,477442101,-76.13820726181943,43.026311095520555
SOUTH GEDDES STREET,74.21270999433034,FITCH STREET,FITCH STREET,True,True,1,477438997,-76.17315463338876,43.03807824949772
AUDUBON PARKWAY,74.29445022204152,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,1,477435718,-76.09502265715665,43.04834569702831
SUNRISE DRIVE,74.74984378582643,NORTH CHELTENHAM ROAD,THURLOW DRIVE,True,True,1,477446301,-76.13786677384704,42.9963821246445
CONAN STREET,74.78707395930317,BALLANTYNE ROAD,ONONDAGA CREEK BOULEVARD EAST,True,True,1,477444548,-76.14969625840978,43.010564130511554
PAGE AVENUE,75.06430469741078,WILL AVENUE,GRANT AVENUE,True,True,1,482659670,-76.17281184633738,43.03186981025155
SOUTH WARREN STREET,75.11579790173971,EAST ONONDAGA STREET,EAST ONONDAGA STREET;MADISON STREET,True,True,1,477436600,-76.15083236133272,43.045587265726944
EAST GENESEE STREET,75.76285286271487,ALMOND STREET,ALMOND STREET,True,True,2,508421384;508421385,-76.14234059076475,43.04740851852982
BRADLEY STREET,75.89985753887126,ELLIOTT STREET,ELLIOTT STREET,True,True,1,477439931,-76.17235727120482,43.034869627338274
BELLEVUE AVENUE,76.24775812688796,MERRELL ROAD,WINKWORTH PARKWAY,True,True,1,477441447,-76.19325729676024,43.02909712326097
NOTTINGHAM ROAD,76.29625390401412,BROAD STREET,CUMBERLAND PLACE,True,True,1,477441025,-76.11169173943325,43.03083815132297
SEELEY ROAD,76.32250092974613,MOUNTAINVIEW AVENUE,MOUNTAINVIEW AVENUE,True,True,1,477435156,-76.10382774505143,43.05040909742096
WESTWOOD ROAD,76.4829042697575,DEAD END / SAME-NAME BRANCH,ALTON STREET,False,True,1,477442609,-76.19566172559024,43.023531018566175
COLUMBUS AVENUE,76.70753705795646,TEALL AVENUE,ERIE BOULEVARD EAST,True,True,3,477435419;800066540;477435481,-76.12154351483375,43.04938301503536
SOUTH SALINA STREET,76.87784725859183,WEST GLEN AVENUE,EAST GLEN AVENUE,True,True,1,477445325,-76.1431774115407,43.0055068503286
TRAFFIC CIRCLE,78.24827219281289,MANLEY FIELD HOUSE,MANLEY FIELD HOUSE,True,True,1,600035934,-76.12791711505417,43.02484347373658
HARRISON STREET,78.85735694128597,ALMOND STREET,ALMOND STREET,True,True,2,477436885;477436888,-76.14237880839501,43.04438078559641
EAST GENESEE STREET,78.91334263700446,ALMOND STREET,DEAD END / SAME-NAME BRANCH,False,True,3,477741202;477741204;477436059,-76.14262779164535,43.04742572388206
EAST GENESEE STREET,79.08227171267163,COLUMBUS AVENUE,COLUMBUS AVENUE,True,True,1,477436482,-76.12134530082167,43.04604713412973
OAKWOOD AVENUE,79.23507390918928,ROSE AVENUE,GRAPE TERRACE,True,True,1,477439444,-76.14547082989557,43.036512148959545
EAST GLEN AVENUE,79.57351082131859,LORETTO ROUNDABOUT,DEAD END / SAME-NAME BRANCH,False,True,1,800100152,-76.1360380424183,43.00893993365959
TEALL AVENUE,80.27949615320168,BOYDEN STREET,BOYDEN STREET,True,True,1,477431580,-76.12240829492141,43.06108365413336
COLUMBUS AVENUE,80.60011765583316,LOMBARD AVENUE,EAST FAYETTE STREET,True,True,1,477435756,-76.12135329461039,43.04841012087845
MANLEY FIELD HOUSE,80.86775474884479,CHAPPLE WAY,EAST COLVIN STREET,True,True,1,600035942,-76.12632157876574,43.022963683711694
WEST LAUREL STREET,80.93980061305632,EAST LAUREL STREET;NORTH SALINA STREET,SALT STREET,True,True,1,477432982,-76.15220832357151,43.056022088959054
MANOR DRIVE,81.2694087180117,BARRINGTON ROAD,SYCAMORE TERRACE,True,True,1,477437955,-76.08245926650127,43.04136262070629
CONCORD PLACE,81.30682927577455,WESTCOTT STREET,DEAD END / SAME-NAME BRANCH,False,True,1,513530327,-76.11904229051454,43.03979163963301
EAST GENESEE STREET,81.59784628213188,ALMOND STREET,DEAD END / SAME-NAME BRANCH,False,True,3,508421664;508421667;477436091,-76.14264944329179,43.04734773460555
NORTH STATE STREET,82.23805284486555,JAMES STREET,BURNET AVENUE,True,True,1,477434224,-76.14825454996722,43.05235188373675
WEST ONONDAGA STREET,82.26764702288587,DELAWARE STREET,ONONDAGA AVENUE;TALLMAN STREET,True,True,1,477439746,-76.16448981551335,43.0354831385723
EAST GIFFORD PARKWAY,82.73442396274442,WILSON PLACE,GIFFORD PARKWAY,True,True,1,506986299,-76.08441512877774,43.04143722961766
NORTH GEDDES STREET,82.76494499265016,PARK AVENUE,PARK AVENUE,True,True,1,477434341,-76.1706214117509,43.052089131741035
AVERY AVENUE,83.2510730515175,GERE AVENUE,KINCAID AVENUE,True,True,1,477432412,-76.19866878064619,43.05798109896018
WALLACE STREET,83.34172360620093,DEAD END / SAME-NAME BRANCH,HERALD PLACE,False,True,1,509997854,-76.15617580173826,43.053454655821845
ONONDAGA LAKE PARKWAY,83.67969656175339,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,1,800042162,-76.17328833619322,43.07534678046664
SEDGWICK DRIVE,83.89513685904048,FARMER STREET,WENDELL TERRACE,True,True,1,477430706,-76.1302739571452,43.06470795539512
NORTH STATE STREET,84.22665905088051,UNION PLACE,KIRKPATRICK STREET,True,True,1,477430964,-76.15739133256943,43.06372558734967
SOUTH CLINTON STREET,85.46702791503316,DEAD END / SAME-NAME BRANCH,TALLMAN STREET,False,True,1,800067173,-76.15139364546533,43.03650703967142
EAST GLEN AVENUE,85.64102827629586,LORETTO ROUNDABOUT,DEAD END / SAME-NAME BRANCH,False,True,1,800100184,-76.13603835231812,43.009007180478
VINCENT STREET,85.93980372159028,DEAD END / SAME-NAME BRANCH,BURTEN STREET,False,True,1,477443057,-76.13457778243904,43.0208861427306
TWIN HILLS DRIVE,86.07805543214488,STRATHMORE DRIVE,ROBINEAU ROAD,True,True,1,477442749,-76.1709233273143,43.02265464493702
TEALL AVENUE,86.79232639966762,MILDRED AVENUE,FORDHAM ROAD,True,True,1,477429353,-76.1230737790105,43.07124762739807
CHERRY STREET,87.50835969743574,EAST GENESEE STREET,LEXINGTON AVENUE,True,True,1,477436282,-76.12348679024795,43.04697961273792
GLENWOOD AVENUE,87.61808794805557,CLYDE AVENUE,CRADDOCK STREET,True,True,1,477443311,-76.16220384065517,43.019375597823455
EAST LAUREL STREET,87.63596880155623,NORTH MCBRIDE STREET,NORTH MCBRIDE STREET,True,True,1,477432401,-76.14763183077562,43.05796211992715
ONEIDA STREET,87.86884007888256,WEST ADAMS STREET,SAFETY LANE,True,True,1,509996998,-76.15392064409137,43.042299134837634
LEWIS STREET,87.92072224439876,EMERSON AVENUE,EMERSON AVENUE;KINGSLEY PLACE,True,True,1,477432956,-76.18974778429441,43.05608061501895
LANCASTER AVENUE,87.98788436811971,LANCASTER PLACE,ANDOVER ROAD,True,True,1,477441796,-76.12207328529642,43.027665113586025
ERIE BOULEVARD WEST,88.29847658158866,EMERSON AVENUE,EMERSON AVENUE,True,True,1,477431800,-76.19654481951403,43.05998264239857
JAMES STREET,88.32641280198897,MILFORD DRIVE WEST,WALTER DRIVE,True,True,1,477429748,-76.09872828635422,43.069211112614006
OAK STREET,88.32834808958684,HENDERSON STREET,HAWLEY AVENUE,True,True,1,477433320,-76.13326233127172,43.054972625518815
COLERIDGE AVENUE,89.2386337091826,WHITTIER AVENUE,WHITTIER AVENUE,True,True,1,477437394,-76.1880133078855,43.04284462463877
EAST GENESEE STREET,89.49248918696586,EAST GENESEE PARKWAY,ALBERT ROAD;EAST GENESEE PARKWAY,True,True,2,477437450;477437421,-76.09185472589765,43.04268833096159
MEADOWBROOK DRIVE,89.6281434260769,NOTTINGHAM ROAD;SHERBOURNE ROAD,DAKOTA STREET,True,True,1,477440539,-76.11169561298424,43.03265748418411
NOTTINGHAM ROAD,89.83297200796184,MEADOWBROOK DRIVE;SHERBOURNE ROAD,MEADOWBROOK DRIVE,True,True,1,477440603,-76.11177879994469,43.03243373165249
CONCORD PLACE,89.83947427518214,DEAD END / SAME-NAME BRANCH,ALLEN STREET,False,True,1,477438317,-76.11664533829743,43.03989110095052
VINCENT STREET,90.23503983446545,GOODRICH AVENUE,DEAD END / SAME-NAME BRANCH,False,True,1,600008873,-76.12700952332912,43.02155454108936
BELLEVUE AVENUE,90.68927638296627,MERRELL ROAD,GLENWOOD AVENUE,True,True,1,477441434,-76.192956322108,43.02915750090856
PLYMOUTH DRIVE,90.92156264404191,NORTHCLIFFE ROAD,NORTHCLIFFE ROAD,True,True,1,477430197,-76.09991876606168,43.0670931212945
WEST SENECA TURNPIKE,91.1866984621562,RIVERDALE DRIVE,SMITH ROAD,True,True,1,477445727,-76.15507379731643,43.002343614793
BEATTIE STREET,91.37571278314552,ERIE BOULEVARD EAST,ERIE BOULEVARD EAST,True,True,2,477433978;800065997,-76.10869191797337,43.05311157285417
SAINT ANNE DRIVE,91.38951723222293,KINNE STREET,DEAD END / SAME-NAME BRANCH,False,True,1,800034448,-76.11860045231036,43.059700399322985
BUTTERNUT STREET,91.48503969457423,GRANT BOULEVARD,DEAD END / SAME-NAME BRANCH,False,True,1,477454218,-76.14243602282913,43.07256741904335
OAK STREET,91.48754727031961,BURNET AVENUE,LODI STREET,True,True,1,477434278,-76.13306124027889,43.05226414670145
SUNNYCREST ROAD,91.63431046455368,ABERDEEN TERRACE,ABERDEEN TERRACE;CALEB AVENUE,True,True,1,477431295,-76.09489442012199,43.06230863639744
CORCORAN COURT,91.70688895163948,OTISCO STREET,DEAD END / SAME-NAME BRANCH,False,True,1,481561674,-76.16068183316843,43.04607610670259
CADILLAC STREET,91.83874041232761,ENGLERT AVENUE,MERRILL STREET,True,True,1,477427543,-76.1486538230005,43.08053564384023
OTISCO STREET,91.99812395349304,STONE COURT,NIAGARA STREET,True,True,1,477436489,-76.16166525956312,43.04597112597697
RICH STREET,92.15286048316617,CHENEY STREET,MARGINAL STREET,True,True,1,477441243,-76.16108111710177,43.02994630228124
SOUTH BEECH STREET,92.19446287114754,EAST WATER STREET,ERIE BOULEVARD EAST;NORTH BEECH STREET,True,True,1,477435211,-76.12762577433975,43.050293133948095
RIVOLI AVENUE,92.76877718393298,WAINWRIGHT AVENUE,DEAD END / SAME-NAME BRANCH,False,True,1,477427826,-76.13351979700599,43.078890642872
SOUTH BEECH STREET,92.94145742825549,MADISON STREET;MAPLE STREET,MADISON STREET,True,True,1,477436647,-76.12560146267069,43.045404132947624
VALLEY DRIVE,93.0936919477812,KIMBER AVENUE,CORTLAND PLACE,True,True,1,477445624,-76.15337175526193,43.00342413141749
COURT STREET,93.31946500949326,GRANT BOULEVARD,COURT TERRACE,True,True,1,477428806,-76.15383172575214,43.0742902989139
SOUTH SALINA STREET,93.54883719861257,HOBART AVENUE,HALL AVENUE,True,True,1,477444265,-76.1418657685478,43.01259412687353
ROBERTS AVENUE,93.74739811292591,GRANDVIEW AVENUE,WILL AVENUE,True,True,1,477440838,-76.17200331202304,43.03163513322094
WEST GENESEE STREET,93.94723121726763,MILTON AVENUE,MILTON AVENUE,True,True,1,477434442,-76.18949932422422,43.051857121373935
GLENWOOD AVENUE,94.14240278192698,CRADDOCK STREET,CRADDOCK STREET,True,True,1,477443293,-76.1625043190193,43.019492131340385
COSTELLO COURT,94.50532334959179,FABIUS STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477437003,-76.16086331935786,43.04425109016543
MELROSE AVENUE,94.95960121114051,HIXSON AVENUE,HIXSON AVENUE,True,True,1,477430776,-76.12037078653898,43.06435663212869
EAST COLVIN STREET,95.20789964088156,BERWYN AVENUE,DEAD END / SAME-NAME BRANCH,False,True,1,477442107,-76.13937131135023,43.026198656612785
SEWARD STREET,95.25967332968538,SCHNEIDER STREET,GRAVES STREET,True,True,1,477431496,-76.14235084236132,43.06137207327749
LORETTO ROUNDABOUT,95.35024871932636,EAST GLEN AVENUE,EAST GLEN AVENUE,True,True,1,800100173,-76.13633674467518,43.00909613583369
VALLEY DRIVE,95.38652670519085,GROVE STREET,VALLEY VIEW DRIVE,True,True,1,477444633,-76.15679326794235,43.010031108720895
ONONDAGA AVENUE,95.51886186395497,BELLEVUE AVENUE,DEAD END / SAME-NAME BRANCH,False,True,1,477440366,-76.16478381799074,43.03335462817814
THURBER STREET,95.58621405047568,REMINGTON AVENUE,ALDEN STREET,True,True,1,477443412,-76.13308680148911,43.018578587126505
GERE AVENUE,95.87860374065582,WEST END DRIVE,SIDMAN AVENUE,True,True,1,477432299,-76.19797030140325,43.0582591447426
ACADEMY PLACE,96.25056779306489,CRAFTON AVENUE,DEAD END / SAME-NAME BRANCH,False,True,1,477446779,-76.15118678265175,42.99183859500909
OAK STREET,96.34452931391569,JASPER STREET,DOUGLAS STREET,True,True,1,477431329,-76.13600230023268,43.06222860165353
CHEMUNG STREET,97.15748296496038,OLIVE STREET,MILTON AVENUE,True,True,1,477432364,-76.19428418714648,43.05808970661138
WEST BEAR STREET,97.39646466823534,GENANT DRIVE,NORTH CLINTON STREET,True,True,1,477430461,-76.16409928890687,43.06591708604875
UNION AVENUE,97.55143786303483,NORTH MCBRIDE STREET,NORTH MCBRIDE STREET,True,True,1,477432743,-76.14674228892628,43.05677415470814
