name,component,length_ft,full_component_ft,outside_city_ft,wholly_inside,source_segments,source_ids,lon,lat,components_in_city
VALLEY VIEW DRIVE,1,947.2622272238121,947.2622272238121,0.0,True,3,477444653;800039456;800039466,-76.15849609047974,43.00980954208579,1
KING STREET,1,947.635744144995,947.635744144995,0.0,True,3,477438758;477439015;800047546,-76.15415310519951,43.03869176041663,1
LYNN CIRCLE,1,953.6972439735373,953.6972439735373,0.0,True,1,477446733,-76.13641905114744,42.993214009975695,1
LOMA AVENUE,2,957.0357538065729,957.0357538065729,0.0,True,1,477428117,-76.14340438626671,43.078384682912926,2
KINGSLEY PLACE,1,958.8806844536367,958.8806844536367,0.0,True,1,477432957,-76.19102316901868,43.057015099050666,1
CAMP AVENUE,1,959.0026202599654,959.0026202599654,0.0,True,4,477444878;477444926;477444934;800037981,-76.15756608238378,43.0079243579676,1
PROSPECT AVENUE,2,959.5975451432022,959.5975451432022,0.0,True,2,477432336;477432697,-76.15110002996201,43.05800299122491,2
CROYDEN ROAD,1,962.589511283663,962.589511283663,0.0,True,2,477440979;477441329,-76.1083318080479,43.030775078391976,1
EAST CATHROP AVENUE,1,962.7149767456675,962.7149767456675,0.0,True,9,509994527;509994530;509994531;509994538;509994542;509994543;509994544;509994546;509994550,-76.14033221019864,43.016673627913946,1
NIAGARA STREET,2,963.6869314372179,963.6869314372179,0.0,True,3,477437250;477437555;477437866,-76.16042903564443,43.04286084785051,2
SAINT LOUIS AVENUE,1,966.4392695516837,966.4392695516837,0.0,True,3,477444790;800039453;800039454,-76.15811533618357,43.00893962185289,1
COMSTOCK PLACE,1,969.7048137116254,969.7048137116254,0.0,True,2,477436450;477436451,-76.12902045849702,43.046226078271,1
CIRCLE ROAD,1,970.5812374841994,970.5812374841994,0.0,True,2,477441068;477441100,-76.12796208146874,43.0318486606328,1
HERBERT STREET,1,971.2446175956306,971.2446175956306,0.0,True,3,477429939;477430095;477430275,-76.14884580869818,43.06779660136929,1
EAST RAYNOR AVENUE,1,971.3158584917007,971.3158584917007,0.0,True,3,477439616;477439633;477439645,-76.13991820963427,43.03580715277598,3
ARDEN DRIVE,1,973.3893519415706,973.3893519415706,0.0,True,3,477442947;477442948;477442964,-76.17486989229491,43.02147239004283,1
SOUTH WEST STREET,1,977.307750401692,977.307750401692,0.0,True,6,477435228;477435492;477435608;477435773;477435936;800036741,-76.15896518583686,43.04908116372733,2
GREENLAND DRIVE,1,979.411064283667,979.411064283667,0.0,True,1,477429186,-76.14135479217445,43.07351259391275,1
HENRY STREET,1,981.9479869974615,981.9479869974615,0.0,True,2,477439634;477439901,-76.14061850767125,43.03620884631647,1
RUTH AVENUE,1,988.1341590087084,988.1341590087084,0.0,True,1,477442967,-76.13116993772586,43.022742723898546,1
KINNE STREET,1,989.6614182692817,989.6614182692817,0.0,True,3,477431845;477431855;477431866,-76.12045732063983,43.05974134431651,1
BALDWIN AVENUE,1,990.2866729210821,990.2866729210821,0.0,True,1,477444037,-76.15520762166805,43.01531117413319,1
BURLINGAME ROAD,1,992.7237352935689,992.7237352935689,0.0,True,3,477431082;477431090;477431187,-76.13229412209603,43.063371289724024,1
KUHL AVENUE,1,1000.657311813733,1000.657311813733,0.0,True,1,477428225,-76.14419788146238,43.07787183540671,1
EMPIRE AVENUE,1,1001.1974939433866,1001.1974939433866,0.0,True,2,477444632;477444855,-76.15327704790204,43.00956816214853,1
ENGLERT AVENUE,1,1001.610963590924,1001.610963590924,0.0,True,2,477427683;477427904,-76.14742051367637,43.0794904615802,1
ROCKLAND AVENUE,1,1002.4851956594094,1002.4851956594094,0.0,True,2,477442510;477442518,-76.15741678033895,43.02401464673137,1
LAWRENCE STREET,1,1006.860596290904,1006.860596290904,0.0,True,1,477429821,-76.15104342564658,43.06943395218479,1
DUANE STREET,1,1007.2308008018964,1007.2308008018964,0.0,True,3,477440770;477440985;477441213,-76.17836483552433,43.03135004159572,1
STEUBEN STREET,1,1008.4130510029736,1008.4130510029736,0.0,True,1,477430556,-76.15362725447528,43.065971674109775,1
WINTON STREET,2,1008.6366424612972,1008.6366424612972,0.0,True,3,477431795;477432050;477432297,-76.12458706911526,43.059503595700974,2
SOUTH CARBON STREET,1,1008.8070052455907,1008.8070052455907,0.0,True,3,477430840;477430864;477430884,-76.14147079233722,43.06406285485048,1
MARKLAND AVENUE,1,1010.3676375811775,1010.3676375811775,0.0,True,2,477440794;477441224,-76.17957420770486,43.03130362073395,1
NORTH MCBRIDE STREET,2,1011.4217806092961,1011.4217806092961,0.0,True,2,477432402;477432744,-76.14780940724098,43.05791882018419,3
LENNOX AVENUE,2,1012.6838097441323,1012.6838097441323,0.0,True,4,477439701;477439726;513530285;513530286,-76.11694077452925,43.03559254837192,2
WEST COLVIN STREET,1,1012.7945488267944,1012.7945488267944,0.0,True,4,477442725;477442737;477442742;477442752,-76.16756447138637,43.022708869184406,3
ELSNER STREET,1,1019.0828875478312,1019.0828875478312,0.0,True,4,477429874;477429885;477429894;477429897,-76.13612140372766,43.06848714114763,1
ELDORADO STREET,1,1020.6502547446286,1020.6502547446286,0.0,True,2,477430966;477430987,-76.12067104061946,43.063576762583764,1
SUNSTRUCK DRIVE,1,1021.9222500398197,1021.9222500398197,0.0,True,2,477431856;477432217,-76.1210962754541,43.05984592054913,1
HOLDEN STREET,1,1021.9901258860032,1021.9901258860032,0.0,True,4,477439338;477439479;477439669;800051002,-76.18093425576755,43.03703352731498,1
VINE STREET,3,1022.162650028247,1022.162650028247,0.0,True,2,477433873;477434093,-76.12561306093163,43.0541323788301,3
WEST FLORENCE AVENUE,1,1026.279950548016,1026.279950548016,0.0,True,1,477445076,-76.14490896694828,43.00706071313495,1
SHIRLEY DRIVE,1,1026.7025658354448,1026.7025658354448,0.0,True,3,477444562;477444662;477444841,-76.15524585431662,43.00976491885039,1
CLARKE STREET,1,1026.7828619219638,1026.7828619219638,0.0,True,3,477438641;477438665;477438692,-76.11719721915684,43.03900650316316,1
WAYNE STREET,1,1027.4257812030746,1027.4257812030746,0.0,True,2,477433265;477433568,-76.14087724119156,43.05495594174984,1
COLUMBIA AVENUE,1,1029.809817624911,1029.809817624911,0.0,True,2,477442998;477443201,-76.16801269437634,43.02126849419048,1
CLAIRE ROAD,1,1033.073134120832,1033.073134120832,0.0,True,2,477437525;477437545,-76.08682645528917,43.04293399414992,1
ROBINSON STREET,1,1033.7355386582797,1033.7355386582797,0.0,True,4,477432200;477432216;477432231;800034330,-76.12027758251512,43.05847730922466,2
COLBY AVENUE,1,1034.5747623412342,1034.5747623412342,0.0,True,1,477429398,-76.10304781032123,43.07236911848686,1
DOLL PARKWAY,1,1037.5336105567908,1037.5336105567908,0.0,True,2,504325300;506986291,-76.08802583036487,43.0453806294454,2
HIGHPOINT STREET,1,1038.5481116839517,1038.5481116839517,0.0,True,1,800097650,-76.17519413207637,43.04098312029748,1
WILSON STREET,1,1041.0830415393627,1041.0830415393627,0.0,True,3,477431243;477431365;477431605,-76.12501876772427,43.062158851609475,1
NORTH WILBUR AVENUE,1,1045.8202428185175,1045.8202428185175,0.0,True,2,477435329;477435670,-76.18137938735838,43.04967971496357,1
MCKINLEY AVENUE,1,1047.9985838952628,1047.9985838952628,0.0,True,2,477442490;477442516,-76.14259449741193,43.02411064895435,1
BALL CIRCLE,1,1049.1573816393163,1049.1573816393163,0.0,True,1,477444445,-76.13311158139972,43.01225746970817,1
ALTON STREET,1,1053.5612905021683,1053.5612905021683,0.0,True,3,477442603;477442608;477442710,-76.19638019625461,43.02329971152235,1
BENEDICT AVENUE,1,1054.5674817247946,1054.5674817247946,0.0,True,2,477442101;511163749,-76.13809663503797,43.0249681091066,1
COMSTOCK ART,1,1055.51026249023,1055.51026249023,0.0,True,2,600035931;600063979,-76.1280759518357,43.02651562545988,1
FAIRFIELD AVENUE,1,1055.8717184670804,1055.8717184670804,0.0,True,2,477443643;477443655,-76.16448004110917,43.01695478176552,1
EAST CHAFFEE AVENUE,1,1057.5463263503973,1057.5463263503973,0.0,True,4,477446184;477446191;477446201;477446208,-76.15089872514191,42.99780262640571,1
FISCOE AVENUE,1,1057.6200907148427,1057.6200907148427,0.0,True,1,477446668,-76.14581437809036,42.99273613279787,1
SLOCUM AVENUE,1,1059.7587851285286,1059.7587851285286,0.0,True,4,477438055;477438259;477438548;800030980,-76.16054936236448,43.0403102326315,1
LOCKESLEY ROAD,1,1063.8472324132608,1063.8472324132608,0.0,True,2,477439598;477439688,-76.09657925310933,43.03683675199731,1
FORD AVENUE,1,1063.8853640339846,1063.8853640339846,0.0,True,1,477444188,-76.1566095851878,43.01325818185563,1
WEST CALTHROP AVENUE,2,1063.9606159694758,1063.9606159694758,0.0,True,1,477443750,-76.14316005054131,43.016138880834625,2
FITCH STREET,2,1065.536882483962,1065.536882483962,0.0,True,3,477439005;477439023;477439041,-76.17517702106478,43.03791523769733,3
WINDHAM DRIVE,1,1071.0497098006128,1071.0497098006128,0.0,True,4,477439547;477439585;477439586;477439597,-76.09489373799255,43.036383963757636,1
DOLL PARKWAY,2,1072.664720370162,1072.664720370162,0.0,True,2,504325298;506986295,-76.0878925207573,43.04543517248668,2
LISTMAN AVENUE,1,1072.9448261423188,1072.9448261423188,0.0,True,6,477428686;477428695;477428704;477428713;800039830;800039831,-76.13720194847082,43.0746964652859,1
BARRETT STREET,1,1073.948269016671,1073.948269016671,0.0,True,3,477438267;477438567;477438976,-76.16957138531126,43.039147274692425,1
WARHAM STREET,1,1079.162954874673,1079.162954874673,0.0,True,3,477429231;477429271;477429369,-76.14482258865354,43.07179255306645,1
SHERBOURNE ROAD,1,1080.032174494076,1080.032174494076,0.0,True,4,477440568;477440659;477440667;477440668,-76.10991754367147,43.032155916668074,1
APPLE STREET,1,1083.2068353964967,1083.2068353964967,0.0,True,2,477434747;477434764,-76.17731879522896,43.05121670649724,1
THURLOW DRIVE,1,1083.2682570536824,1083.2682570536824,0.0,True,1,477446511,-76.13705745134715,42.99543569907722,1
WEST GLEN AVENUE,1,1084.7956227800344,1084.7956227800344,0.0,True,2,477445298;477445318,-76.14521312104871,43.005516526382216,1
LOMA AVENUE,1,1087.2238381646048,1087.2238381646048,0.0,True,2,477427558;477427730,-76.1460469692606,43.0803906982057,2
CHURCHILL AVENUE,1,1089.4047473799224,1089.4047473799224,0.0,True,5,477444349;477444460;477444485;477444637;477444700,-76.13992628335447,43.01081711523324,1
SACKETT STREET,1,1090.76706714833,1090.76706714833,0.0,True,3,477434246;477434746;477435161,-76.17643193082002,43.051754798933175,1
ORLANDO AVENUE,1,1093.2545452965044,1093.2545452965044,0.0,True,2,477445764;477445782,-76.14075162542423,43.0018798076801,1
HERALD PLACE,1,1093.9040487193313,1093.9040487193313,0.0,True,4,477433827;477433833;509997851;509997852,-76.15418383285966,43.05336408702611,1
SENECA STREET,1,1095.9501988829315,1095.9501988829315,0.0,True,3,477436527;477436759;477437083,-76.16664837965422,43.045285409869514,1
TEMPLE STREET,1,1096.896049330374,1096.896049330374,0.0,True,5,477438379;477438680;800040282;800040284;800053095,-76.15504622804507,43.03967902022297,2
ELMWOOD AVENUE,1,1102.7076449548408,1102.7076449548408,0.0,True,2,477443430;477443508,-76.16319178121292,43.0180920391963,1
DAWES AVENUE,1,1106.8926328516748,1106.8926328516748,0.0,True,2,477444805;477444807,-76.14463907793926,43.00872100854644,1
PACIFIC AVENUE,1,1110.4430690720349,1110.4430690720349,0.0,True,5,477444798;477444819;477444836;477444854;477444874,-76.15174559611286,43.00841722574049,1
ROSEMONT DRIVE,1,1110.9700602897972,1110.9700602897972,0.0,True,3,477446611;477446614;477446622,-76.14580918412358,42.993420160827625,1
MOONEY AVENUE,1,1112.4415382851582,1112.4415382851582,0.0,True,2,477431178;477431192,-76.12044773247455,43.06281628771662,1
HAYDEN AVENUE,1,1115.2599071820339,1115.2599071820339,0.0,True,3,477433501;477433908;477434260,-76.19670860115592,43.05355147114317,1
PARKSIDE AVENUE,1,1117.7455470585326,1117.7455470585326,0.0,True,1,477442324,-76.16291225732513,43.025222899920706,1
TEJAH AVENUE,1,1120.7638722933675,1120.7638722933675,0.0,True,1,477444071,-76.12473719557248,43.014369036631884,1
EDGEWOOD AVENUE,1,1123.0506953446263,1123.0506953446263,0.0,True,3,477443644;477443754;477443926,-76.16539449074243,43.01626804722185,1
WIMAN AVENUE,1,1128.9790293315266,1128.9790293315266,0.0,True,1,477444065,-76.15322577104938,43.01532460505954,1
PLUM STREET,2,1130.0123138227923,1130.0123138227923,0.0,True,5,477432774;477433027;477433107;477433181;800032519,-76.15838803467597,43.056229500983896,2
HARRIETTE AVENUE,1,1134.8167035226716,1134.8167035226716,0.0,True,2,477442473;477442957,-76.13028228549851,43.02297742142213,1
ROBERT DRIVE,1,1135.7731227156562,1135.7731227156562,0.0,True,2,477441986;477442348,-76.13182392169018,43.02617430024295,1
MALVERNE DRIVE,2,1136.156140074427,1136.156140074427,0.0,True,2,477427465;477427651,-76.14524757702836,43.08091233095018,2
KIMBER AVENUE,1,1137.3105753787524,1137.3105753787524,0.0,True,2,477445594;477445605,-76.15555593621922,43.00359731951403,1
EAST FLORENCE AVENUE,1,1138.0328188293822,1138.0328188293822,0.0,True,2,477445061;477445090,-76.1409363663299,43.00703139912069,1
COLLEGE PLACE,1,1139.6708597316556,1139.6708597316556,0.0,True,2,477439508;800056549,-76.13149467310114,43.03781101904873,1
ELLIS STREET,1,1141.5161710268776,1141.5161710268776,0.0,True,2,477436124;477436704,-76.11356062682819,43.046637480943794,1
SMITH LANE,1,1142.0803476808355,1142.0803476808355,0.0,True,4,477442890;477442954;477442955;800032740,-76.13505937117388,43.0216843576003,1
HERRIMAN STREET,1,1145.444634141191,1145.444634141191,0.0,True,3,477439042;477439396;477439622,-76.17713536660682,43.0373824718754,1
WEST STREET ARTERIAL SOUTHBOUND,1,1146.5446343332978,1146.5446343332978,0.0,True,5,477433862;477433944;477434349;513530734;800037032,-76.15873275966679,43.051972551476965,2
WOOD AVENUE,1,1150.259132138618,1150.259132138618,0.0,True,1,477442269,-76.14764736402779,43.025730041059624,1
KRAMER DRIVE,1,1153.7189800579915,1153.7189800579915,0.0,True,3,477445847;477445858;477445887,-76.1559204897086,43.001166455650356,1
OVERLOOK DRIVE,1,1153.7816072716075,1153.7816072716075,0.0,True,5,477441290;477441475;477441522;800034567;800052915,-76.18711131481209,43.029835633771945,1
EAST BRIGHTON AVENUE,3,1153.961465612662,1153.961465612662,0.0,True,3,477445423;477445620;477445745,-76.13022400043538,43.00356115836744,3
EDGEHILL ROAD,1,1154.945408040149,1154.945408040149,0.0,True,1,477437327,-76.10404544170609,43.044565700865455,1
KENMORE AVENUE,1,1157.231215026698,1157.231215026698,0.0,True,1,477444061,-76.1520601993194,43.01540198922699,1
ANDERSON AVENUE,1,1158.8258353680603,1158.8258353680603,0.0,True,1,477444939,-76.14494818017425,43.00788656227041,1
PRIMROSE AVENUE,1,1160.5054928924535,1160.5054928924535,0.0,True,2,477443920;477443929,-76.14798755681909,43.014789818319734,1
HOWARD STREET,1,1164.2599315150605,1164.2599315150605,0.0,True,3,477433528;477433813;477434248,-76.13964419517433,43.05368450330614,1
CLARENCE AVENUE,1,1166.1359200793631,1166.1359200793631,0.0,True,4,477445472;477445478;477445485;477445495,-76.1408409630993,43.00432608354981,1
WOODSIDE DRIVE,1,1167.0640749720149,1167.0640749720149,0.0,True,1,477439950,-76.09921899830745,43.0353079283255,1
VINE STREET,1,1170.6151751944772,1170.6151751944772,0.0,True,3,477431701;477432071;477432330,-76.12584588231381,43.059673082318106,3
SOUTH GLENCOVE ROAD,1,1173.9146825451323,1173.9146825451323,0.0,True,5,477430814;477430830;477430835;477430839;477430861,-76.09659967464688,43.06417634594542,1
MARGUERITE AVENUE,1,1177.641488028752,1177.641488028752,0.0,True,2,477443184;477443189,-76.15783296983528,43.020015182383524,1
MARIPOSA STREET,1,1183.62483202695,1183.62483202695,0.0,True,2,477431342;477431362,-76.1202574782563,43.06205035231986,1
LINCOLN PARK DRIVE,1,1187.8289580693777,1187.8289580693777,0.0,True,3,477432390;477432407;477432444,-76.13124579002876,43.05786187782197,1
NEWBURY HOLLOW LANE,1,1189.6654844561058,1189.6654844561058,0.0,True,1,513531415,-76.1331290165431,43.0137052497951,1
CEDAR STREET,1,1189.7491436387504,1189.7491436387504,0.0,True,2,477436444;800032777,-76.13997960420022,43.04617077576422,1
WEYMOUTH ROAD,1,1191.6577385601825,1191.6577385601825,0.0,True,2,477446322;477446332,-76.14115745002887,42.996114994778715,1
TENNYSON AVENUE,2,1195.663662644221,1195.663662644221,0.0,True,2,477436978;800049038,-76.187484880031,43.04493204969065,2
PEARL STREET,1,1196.6608574844968,1196.6608574844968,0.0,True,5,477433282;477433346;477433535;477433682;477434008,-76.15089208120772,43.05429250866798,1
SOUTH MCBRIDE STREET,2,1200.1977889619002,1200.1977889619002,0.0,True,8,477434982;477435030;477435130;477435226;477435400;477435664;477436027;800066586,-76.14388435057218,43.049162250476094,2
STRATHMORE DRIVE,2,1202.6750184573996,1202.6750184573996,0.0,True,5,477442709;477442735;504325018;504325021;800050899,-76.16970847061545,43.02278106954217,2
HAMPTON ROAD,1,1203.042022107689,1203.042022107689,0.0,True,2,477430286;477430719,-76.12376167792435,43.066198325245296,1
BOYDEN STREET,1,1205.3753306290382,1205.3753306290382,0.0,True,3,477431486;477431494;477431508,-76.12016393615018,43.061282843950174,2
ASHWORTH PLACE,1,1206.30984953328,1206.30984953328,0.0,True,2,477435961;477435966,-76.13204797754558,43.047697794825595,1
PHARIS STREET,1,1207.1740300896827,1207.1740300896827,0.0,True,2,477433076;477433541,-76.19080390315432,43.0557088310244,1
CENTENNIAL DRIVE,1,1207.845276915374,1207.845276915374,0.0,True,2,477442019;477442032,-76.16043923988849,43.02693668848993,1
RIVERDALE DRIVE,1,1207.9468716727615,1207.9468716727615,0.0,True,2,477445857;477446017,-76.15551472362081,43.00081130420742,1
NIVEN STREET,1,1215.531864333302,1215.531864333302,0.0,True,2,477435970;477436030,-76.10586074068401,43.0476188903374,1
RIDGEWAY AVENUE,1,1216.7209722369944,1216.7209722369944,0.0,True,1,477435476,-76.1060196427945,43.04937547029949,1
LEWIS STREET,1,1220.9750515206824,1220.9750515206824,0.0,True,4,477432956;477433075;477433173;477433402,-76.19162735302397,43.055361791995985,1
CATAWBA STREET,1,1222.4477516975778,1222.4477516975778,0.0,True,7,477431292;477431352;477431416;477431462;477431501;477431510;477431522,-76.15403826350317,43.06178785785115,1
RENWICK AVENUE,1,1222.8767675098195,1222.8767675098195,0.0,True,6,477439211;477439556;477439608;477439960;800036337;800036341,-76.14192677360674,43.03591117004479,2
MILFORD DRIVE WEST,1,1225.0314615890195,1225.0314615890195,0.0,True,4,477430126;477430306;800042641;800042655,-76.09863159155637,43.06760446749305,1
MERTENS AVENUE,1,1227.1488856606986,1227.1488856606986,0.0,True,4,477429345;477429362;477429375;477429390,-76.13668286925017,43.071114808819644,2
ELK STREET,1,1228.904505748201,1228.904505748201,0.0,True,3,477442304;477442322;477442362,-76.14268165381523,43.02503338477649,1
