name,id,length_ft,fcc,wholly_inside,lon,lat
THURBER STREET,477443330,335.0569078890006,A41,True,-76.12760573188277,43.01921570792172
LINCOLN AVENUE,477440266,335.0873406221819,A41,True,-76.15691849112822,43.034029761194226
CALEB AVENUE,477431905,335.1752101183831,A41,True,-76.10613330853683,43.05966312982
TYSON PLACE,477429409,335.32084191697425,A41,True,-76.10359533425225,43.07091779638313
RICH STREET,477439625,335.3431403340658,A41,True,-76.1616608127448,43.03625560715282
GLENCOVE ROAD,477430684,335.3575945166984,A41,True,-76.09351644017268,43.064694498171825
VALLEY DRIVE,477446096,335.455824199865,A31,True,-76.1529906947091,42.9995333215233
STOLP AVENUE,477441192,335.4589966809044,A41,True,-76.17459378951446,43.030097099127104
SLOCUM DRIVE,477443457,335.5145097453153,A41,True,-76.11622752198238,43.018549128834174
TWIN HILLS DRIVE,477442210,335.5157384119911,A41,True,-76.174251788484,43.02565614308754
LENNOX AVENUE,477439701,335.5163745227808,A41,True,-76.1169770525933,43.035592906004695
CARLTON DRIVE,504325286,335.6082767237108,A45,True,-76.08897649744443,43.047038218258585
EUCLID AVENUE,477439928,335.6191837940913,A41,True,-76.1073615754216,43.03480222836805
CLIFFSIDE DRIVE,477442920,335.63300287170904,A41,True,-76.13743897451705,43.022126574032924
VINE STREET,477431701,335.6462405930826,A41,True,-76.12608501368044,43.06078132941638
WINDING RIDGE ROAD,477443958,335.6937841128992,A41,True,-76.11906946770013,43.01465662630334
STADIUM PLACE,477439881,335.6995387018337,A41,True,-76.13930608663426,43.03537579946735
LODI STREET,477430734,335.7096779669574,A31,True,-76.15611159294639,43.06471825728995
HERBST AVENUE,477432070,335.7484645563442,A41,True,-76.12511328249022,43.05901761940818
BRADFORD PARKWAY,477438329,335.99815346922384,A45,True,-76.10599345003352,43.04003579099819
DELAWARE STREET,477439571,336.09004428578373,A41,True,-76.1665837897362,43.036248118916085
DESTINY USA DRIVE,600024761,336.1311549900263,A41,True,-76.17080064983679,43.07141902525936
MERTENS AVENUE,477429280,336.1909265895673,A41,True,-76.12810030882541,43.07153613441595
GRANT BOULEVARD,477429060,336.2476125607105,A31,True,-76.12819429642468,43.07280962063107
COUGHLIN AVENUE,477428879,336.27239898809034,A41,True,-76.10375428479563,43.073756123223596
SOUTH MCBRIDE STREET,506986280,336.336295538793,A41,True,-76.14360794029643,43.03609814980227
TRACY STREET,477435265,336.34730383536635,A41,True,-76.16260456919942,43.050116302264435
LATTER DRIVE,477446592,336.36844705318686,A41,True,-76.13868263850696,42.99404040111965
MEADOWBROOK DRIVE,477442370,336.39566490214617,A45,True,-76.12119378562193,43.02482259314809
NICHOLS AVENUE,477432121,336.4160582469223,A41,True,-76.10312533314989,43.0592349515629
FAYETTE BOULEVARD,477435474,336.4206918197076,A41,True,-76.09574678011239,43.049332650041265
ETHEL STREET,477441620,336.4536290321445,A41,True,-76.18610005418694,43.028274278755276
SOUTH AVENUE,477439534,336.4625798285383,A41,True,-76.15896332902008,43.03665913824948
BURNET AVENUE,477432274,336.5040438672917,A41,True,-76.10478527550818,43.05838012497299
MEADOWBROOK DRIVE,477442388,336.5075109013112,A45,True,-76.12118174597688,43.024687096734844
EAST SENECA TURNPIKE,477445731,336.51408444327313,A31,True,-76.13450791092014,43.002532255366766
DELAWARE STREET,477438393,336.51954815829407,A41,True,-76.17428122587435,43.04000830394452
NORTHCLIFFE ROAD,477430384,336.55359688609155,A41,True,-76.10921525293172,43.06621514038437
BURNET AVENUE,477433984,336.5588995320051,A41,True,-76.1261597469373,43.053113089546486
EUCLID AVENUE,477439475,336.6032292700009,A31,True,-76.12754760826226,43.036383440562965
SABINE STREET,477439156,336.70498213015634,A41,True,-76.16895132468804,43.037733852750684
SOUTH SALINA STREET,477447254,336.86141415698086,A21,True,-76.14387376129262,42.9866235671383
WILLIS AVENUE,504325334,336.9837341095687,A35,True,-76.19408244008633,43.0549556527827
STADIUM PLACE,477440137,337.04932545353296,A41,True,-76.1392583972495,43.034453447040185
STRATFORD STREET,477440092,337.11587707071214,A41,True,-76.12608051313465,43.03413975155277
CLARENDON STREET,477439001,337.1477208156736,A41,True,-76.12770444110488,43.03801120075445
NORTHCLIFFE ROAD,477430284,337.21313108226667,A41,True,-76.10046346074209,43.06675045662699
BROAD STREET,477440951,337.2967560421233,A41,True,-76.11013322149061,43.03108223545707
SOUTH SALINA STREET,477442962,337.4069092278783,A21,True,-76.14353281108494,43.02185310727337
SOUTH SALINA STREET,477442517,337.43788650328577,A21,True,-76.14475689457299,43.024425378191694
NORTH SALINA STREET,477432936,337.46756191843457,A31,True,-76.15206531484996,43.056539598120594
BARNES AVENUE,477444516,337.54959513446596,A41,True,-76.16048776222279,43.011153586040365
ANDOVER ROAD,477441742,337.5856379414387,A41,True,-76.12145391344608,43.02781113113208
MEADOWBROOK DRIVE,477440859,337.59101754381965,A45,True,-76.11415729733955,43.031604096177766
OAK PLACE,477432821,337.62935610090193,A41,True,-76.13274177274553,43.05642513447497
HANCOCK DRIVE,477442965,337.6959968493268,A41,True,-76.1768484827193,43.02184188165967
BEATTIE STREET,477436343,337.7409579110026,A41,True,-76.1080898011456,43.04704915011486
DUDLEY STREET,477440090,337.76872478665615,A41,True,-76.1699922175058,43.0345874257786
EUCLID AVENUE,477439414,337.84183336505146,A31,True,-76.1250247587993,43.0365054569115
LIBERTY STREET,477435461,337.9255644290885,A41,True,-76.1742373265882,43.04979014360087
CALEB AVENUE,477432074,337.9706308956123,A41,True,-76.10858226786846,43.059100828379144
STOLP AVENUE,477441164,338.1489476516129,A41,True,-76.16982531363185,43.03027061753041
CALEB AVENUE,477431420,338.1929527349338,A41,True,-76.09650829285933,43.0618546237961
FINEVIEW PLACE,477440174,338.1991901282693,A41,True,-76.14196397988967,43.03434694127
LORRAINE AVENUE,477442443,338.202810559163,A41,True,-76.13222639737204,43.02477496257418
WILLIS AVENUE,504325335,338.21974389591026,A35,True,-76.19396003961991,43.05500541922023
TEALL AVENUE,477431781,338.279861458366,A31,True,-76.1223657796243,43.06051014534034
WEST TAYLOR STREET,477438724,338.28870986876944,A41,True,-76.15216279191392,43.03889709284877
STRATFORD STREET,477440119,338.29274600713524,A41,True,-76.12734055988935,43.034072974605515
LARNED STREET,477438062,338.35179561318415,A41,True,-76.15409825892215,43.040909390234255
THIRD AVENUE,477429633,338.3681027942431,A41,True,-76.14267028096744,43.069610371765414
MEADOWBROOK DRIVE,477440895,338.43284708861484,A45,True,-76.1141488019571,43.03144611405034
CALEB AVENUE,477431829,338.4388640126993,A41,True,-76.10492979246389,43.059938105191534
ONONDAGA CREEK BOULEVARD,477443565,338.4592287754115,A41,True,-76.15593671822121,43.01767889637742
CRESCENT AVENUE,477441545,338.46378121980615,A41,True,-76.15857762202529,43.028592230814944
MEADOWBROOK DRIVE,477439878,338.5279426923538,A35,True,-76.11111782269084,43.03534769125655
CROSSETT STREET,477441730,338.58028165873105,A41,True,-76.1744137846312,43.0278441161564
EUCLID AVENUE,477439441,338.6348967789553,A31,True,-76.1262875302571,43.03644713554127
EAST GENESEE STREET,477437414,338.67162371967606,A31,True,-76.09263453881617,43.04282180718012
SCOTTHOLM BOULEVARD,504325253,338.8829245536821,A45,True,-76.10736295450414,43.04174531466678
WILMORE PLACE,477427462,338.8918716041355,A41,True,-76.13896928751244,43.08120676956365
CATHERINE STREET,477433842,338.9608267498154,A41,True,-76.14218145632185,43.053754575604216
SOUTH SALINA STREET,477443848,339.0185888903816,A21,True,-76.14113462044799,43.015750321936686
SOUTH STATE STREET,477442807,339.03539448363927,A41,True,-76.14189830578354,43.02285263206366
GORDON AVENUE,477441453,339.13637733528,A41,True,-76.174509793874,43.02907810991569
SUMMIT AVENUE,477440795,339.1409159889865,A41,True,-76.16619175899021,43.03218360806468
VALLEY DRIVE,477443845,339.1663361476811,A31,True,-76.15981242446854,43.01575326709164
CLARENDON STREET,477438980,339.16992839696906,A41,True,-76.12644243024623,43.03807671458974
GALE AVENUE,477432895,339.3211796975703,A41,True,-76.11497030503487,43.05667860345601
MASSENA STREET,477438802,339.36801137096165,A41,True,-76.16661643495291,43.03882698882845
CLARENDON STREET,477438895,339.4062157422209,A41,True,-76.12395458451509,43.038326128328855
MEADOWBROOK DRIVE,477437952,339.4197286569961,A35,True,-76.10273914896952,43.04136970491642
KIRK PARK DRIVE,477443419,339.5085489750985,A41,True,-76.15400891017025,43.01893086779211
NORTHCLIFFE ROAD,477430198,339.85658523521187,A41,True,-76.09370849881903,43.06697043027125
FAYETTE BOULEVARD,477435498,339.8893666103053,A41,True,-76.0970087648083,43.04926463832402
HAWTHORNE STREET,477437049,339.9007042799312,A41,True,-76.12018730422997,43.04399464245867
FAY ROAD,477438024,339.9458440448446,A31,False,-76.19950731306862,43.041332867644634
SOUTH SALINA STREET,477439764,340.0188730768241,A31,True,-76.14951829269253,43.03587507716529
CALEB AVENUE,477431142,340.0223650908162,A41,True,-76.09090980243315,43.06312109178422
NORTH CROUSE AVENUE,477433890,340.0256722560848,A41,True,-76.13638431068937,43.053705113932565
ENGLEWOOD AVENUE,477445433,340.06206300566316,A41,True,-76.15567578882097,43.004756133291025
CROSSETT STREET,477441694,340.0926413817511,A41,True,-76.16965027049326,43.027940089475074
ERIE BOULEVARD EAST,477433621,340.20298869324586,A25,True,-76.10170077781216,43.05409863850276
FINEVIEW PLACE,477439915,340.27479905775414,A41,True,-76.14183555036303,43.035271916330345
MONTANA STREET,477439968,340.33352470392015,A41,True,-76.11052168122,43.03476585377112
MEADOWBROOK DRIVE,477437928,340.3523647978855,A35,True,-76.10277134658018,43.04150011598465
HERBERT STREET,477430095,340.4382165796764,A41,True,-76.14883144098789,43.067812192303286
MONTANA STREET,477439895,340.57809767182204,A41,True,-76.11198978798598,43.03491016594336
GARFIELD AVENUE,477441236,340.5810335909611,A41,True,-76.14251147816309,43.03032743808643
GRASSMAN AVENUE,477430325,340.5993647734792,A41,True,-76.14389447390774,43.0665917431734
SALISBURY ROAD,477437759,340.6147801775303,A41,True,-76.20195081365748,43.0417131322233
ACADEMY STREET,477446028,340.7218661614988,A41,True,-76.15123175124816,42.99977880908181
ANDOVER ROAD,477441722,340.8288333244423,A41,True,-76.12018861200134,43.027879698546975
MOUNTAINVIEW AVENUE,477434930,340.91618892441085,A41,True,-76.09713675102917,43.05087213647174
BURNET AVENUE,477432373,340.9240691142505,A41,True,-76.10599727982812,43.058107635550186
GERTRUDE STREET,477433435,341.0327041688277,A41,True,-76.13642125969184,43.05474512584585
POND STREET,477429699,341.2257152329549,A41,True,-76.14864809787431,43.069781868081364
JAMES STREET,477430606,341.3096344147371,A31,True,-76.12215429314718,43.06528961995241
EAST COLVIN STREET,477442895,341.3164979178367,A31,True,-76.12094379439158,43.021940131638964
RICHMOND AVENUE,477435162,341.4043144618791,A41,True,-76.17700380597465,43.05029562084343
SOUTH SALINA STREET,477441509,341.45965221359495,A21,True,-76.14701331566863,43.02919510913634
ARGYLE TERRACE,477441896,341.4621016080222,A41,True,-76.15341430570443,43.02756260977826
HILTON ROAD,477446936,341.6689421460527,A41,True,-76.14610268351268,42.99047447895933
BURNET AVENUE,477431804,341.74176986664384,A41,True,-76.09758223506432,43.06004312656241
STRATFORD STREET,477440080,341.7745646362418,A41,True,-76.1248133976663,43.03419945029311
ROCKWOOD ROAD,477442618,341.9130024515637,A41,True,-76.19959575499581,43.02361106481876
SOUTH BEECH STREET,477438222,341.9705289378658,A41,True,-76.1200707680661,43.04075015029523
CALEB AVENUE,477431197,342.10294888615664,A41,True,-76.09213323041422,43.06285410500994
KIMBER ROAD,800048437,342.17380722240915,A41,True,-76.09305944079149,43.03394571104104
HEADSON DRIVE,507665679,342.2321366131992,A41,True,-76.08573621706233,43.05497591269097
JAMESVILLE AVENUE,477443443,342.4123052905522,A41,True,-76.13055620275183,43.018645178428194
ELMWOOD AVENUE,477443430,342.447480575175,A41,True,-76.16204806803457,43.018562488079944
NORTH SALINA STREET,477429598,342.46078100186844,A41,True,-76.16580428595425,43.070083608867
SOUTH GEDDES STREET,477438617,342.57385825629774,A31,True,-76.17257429327601,43.03956859215692
DAKOTA STREET,477440540,342.61346035933235,A41,True,-76.11546228654296,43.03261811266642
BURNET AVENUE,800048128,342.6434433247923,A41,True,-76.11431832898792,43.05638232749631
MIDLAND AVENUE,477441827,342.76478438665384,A41,True,-76.15223380645821,43.027858607331034
CRAWFORD AVENUE,477439655,342.87680211532125,A41,True,-76.10888677852222,43.03611712539473
LAFAYETTE ROAD,477445836,342.935123743706,A41,True,-76.12978157803101,43.001020890052416
JAMES STREET,477429746,343.05874072163346,A31,True,-76.09792258277174,43.06924955287204
EAST BRIGHTON AVENUE AVENUE NORTHBOUND,477444818,343.08153163253763,A45,True,-76.13203208190666,43.00851315742518
MOUNT OLYMPUS DRIVE,600008918,343.1620569896535,A41,True,-76.13170713635144,43.03401843690815
SOUTH BEECH STREET,477435509,343.2275135086667,A41,True,-76.12764085889678,43.04966856362844
MONTGOMERY STREET,477438933,343.3727540092968,A41,True,-76.1487377489839,43.0386511269546
EAST ADAMS STREET,477437378,343.4498923138438,A31,True,-76.14951182843797,43.04276510845805
BURNET AVENUE,509997504,343.63450897593685,A41,True,-76.14617425843119,43.05228965246323
VALLEY DRIVE,477444857,343.65901879156314,A31,True,-76.15608927061507,43.00866510371472
NORTH SALINA STREET,477434163,343.65938112974004,A31,True,-76.15215180059917,43.05284911330524
KIRK AVENUE,477441678,343.66365593952156,A41,True,-76.15301428358603,43.02815862443662
LEWISTON DRIVE,477442662,343.6930637593569,A41,True,-76.1115900093223,43.02334290089521
HARRISON STREET,477436945,343.754848978596,A40,True,-76.14948833835446,43.044291629434674
OAKWOOD AVENUE,477438889,343.82941677843735,A41,True,-76.14557441163655,43.03878944771527
MCDONALD ROAD,477443342,344.17358714403053,A31,True,-76.17606326029149,43.01930621170237
COYKENDALL AVENUE,477432869,344.21358799183315,A41,True,-76.19646832624024,43.056712155337856
GRANT AVENUE,477440733,344.32090798691854,A41,True,-76.17471680520475,43.03189708816713
ASH STREET,477431712,344.4133969976197,A41,True,-76.1492152913558,43.06056610573201
ESSEX STREET,477433524,344.4422376778797,A41,False,-76.199526272032,43.05432854421864
LANDON AVENUE,477441634,344.4885892960425,A41,True,-76.14906677906808,43.02866712652489
NORTH GEDDES STREET,477434838,344.49663283533215,A31,True,-76.17064574755264,43.05150311123368
NORTH CLINTON STREET,477434147,344.79226149395623,A40,True,-76.15347952663764,43.052868744540405
SOUTH FRANKLIN STREET,477435338,344.8429876532532,A41,True,-76.15550533918062,43.05009965108625
EASTMAN AVENUE,477442910,344.9919122892224,A41,True,-76.15993379442274,43.021812130666206
JOHN STREET,477430032,345.0020364305923,A41,True,-76.14448479663689,43.06811713721957
DILLAYE AVENUE,477433068,345.3823812509959,A41,True,-76.11688127145864,43.05615663970993
STINARD AVENUE,477443269,345.47330573452126,A41,True,-76.17179916538522,43.020049722760284
AINSLEY DRIVE,477444435,345.55757022929333,A41,True,-76.12725810845055,43.01127553974693
SOUTH SALINA STREET,477441299,345.67186172027743,A21,True,-76.147435817114,43.03008560209338
WEST SCOTT AVENUE,477437961,345.86273760793176,A41,True,-76.11012121458653,43.04145635501511
OTISCO STREET,477437012,345.9245259329379,A41,True,-76.16869731839078,43.04425563445945
CALEB AVENUE,477431467,346.113760324999,A41,True,-76.09772981124037,43.06157263048543
BURNET AVENUE,477431750,346.13829178925073,A41,True,-76.09635374630865,43.06032513981171
FAYETTE BOULEVARD,477435463,346.2143092578218,A45,True,-76.09432156001334,43.049349450426476
BURNET PARK DRIVE,477437201,346.22959784542496,A41,True,-76.1842051303451,43.043891741679644
JOHN STREET,477430420,346.26957834723476,A41,True,-76.14549276615806,43.066444123358146
WEST COLVIN STREET,477442654,346.3352707712085,A41,True,-76.15992377969158,43.023190121088554
SOUTH SALINA STREET,477442118,346.3439022606527,A21,True,-76.1457756815385,43.026582406239385
BALLANTYNE ROAD,477444539,346.4282045912155,A41,True,-76.14704290509697,43.01051673328343
WINDHAM DRIVE,477439547,346.4379726108546,A41,True,-76.09498547524764,43.03655458419643
BELLEVUE AVENUE,477440493,346.5309895882294,A41,True,-76.17638890865511,43.032806943911716
BROWN STREET,509997546,346.5965693573749,A40,True,-76.14621373354785,43.051804523076484
SHOTWELL PARK,477430703,346.751154245779,A45,True,-76.11552764766633,43.06514169082816
TEALL AVENUE,477429546,346.89763316444856,A31,True,-76.12303676098462,43.07065312959357
NORTH TOWNSEND STREET,477433739,346.9169483312611,A41,True,-76.14630984606444,43.0540051201912
SMALL ROAD,477442937,346.9570937944895,A41,True,-76.11822793214762,43.02155360493646
SOUTH STATE STREET,477442941,346.9640062219648,A41,True,-76.14148231836764,43.02196214243802
NORTH FRANKLIN STREET,477434143,346.9984848599133,A31,True,-76.1548655158838,43.052885862636245
WEST STREET ARTERIAL SOUTHBOUND,504325349,347.11981828936456,A35,True,-76.15777969836783,43.04210766250981
SOUTH WILBUR AVENUE,477436490,347.16470804303214,A41,True,-76.1778143369591,43.046315632260416
EAST ADAMS STREET,477437436,347.20539617544904,A30,True,-76.13989879635488,43.04268913425368
KIMBER ROAD,477439195,347.2074603742077,A41,True,-76.09338776074425,43.03773113846186
ARDEN DRIVE,477442947,347.2412180340878,A41,True,-76.17370321295428,43.02151038046325
LODI STREET,477433055,347.3349092931826,A31,True,-76.1398661441407,43.056055871740384
